batch_id,crawl_time_utc,mod_id,mod_title,mod_subscriptions,subscription_rank,rank_group,comment_page,comment_id,commenter_name,commenter_profile_url,commenter_steam_id,commenter_miniprofile_id,comment_timestamp_epoch,comment_timestamp_utc,comment_timestamp_text,content_text,content_html,raw_comments_path
top500_comments_20260329,2026-03-29T16:41:48+00:00,376333686,Combined Status,9548175,1,top_100,1,798964455929077692,Mina酱请狠狠疼爱我,https://steamcommunity.com/id/lzz111,,1900454287,1773545633,2026-03-15T03:33:53+00:00,Mar 14 @ 8:33pm,good,good,data\raw\steam_workshop\top500_comments_20260329\comments\0001_376333686_ctp_1.html
top500_comments_20260329,2026-03-29T16:41:48+00:00,376333686,Combined Status,9548175,1,top_100,1,804593328318582547,dygotka,https://steamcommunity.com/profiles/76561199500153264,76561199500153264,1539887536,1773150611,2026-03-10T13:50:11+00:00,Mar 10 @ 6:50am,amazing mod,amazing mod,data\raw\steam_workshop\top500_comments_20260329\comments\0001_376333686_ctp_1.html
top500_comments_20260329,2026-03-29T16:41:48+00:00,376333686,Combined Status,9548175,1,top_100,1,804592995637965251,名侦探,https://steamcommunity.com/profiles/76561198205111327,76561198205111327,244845599,1772885524,2026-03-07T12:12:04+00:00,Mar 7 @ 4:12am,GOOD,GOOD,data\raw\steam_workshop\top500_comments_20260329\comments\0001_376333686_ctp_1.html
top500_comments_20260329,2026-03-29T16:41:48+00:00,376333686,Combined Status,9548175,1,top_100,1,804592995637783476,почему?,https://steamcommunity.com/profiles/76561199375705647,76561199375705647,1415439919,1772726427,2026-03-05T16:00:27+00:00,Mar 5 @ 8:00am,nice,nice,data\raw\steam_workshop\top500_comments_20260329\comments\0001_376333686_ctp_1.html
top500_comments_20260329,2026-03-29T16:41:48+00:00,376333686,Combined Status,9548175,1,top_100,1,766312101614659200,MDragoni,https://steamcommunity.com/id/Mdvld3,,325035466,1772488991,2026-03-02T22:03:11+00:00,Mar 2 @ 2:03pm,👍👍,👍👍,data\raw\steam_workshop\top500_comments_20260329\comments\0001_376333686_ctp_1.html
top500_comments_20260329,2026-03-29T16:41:48+00:00,376333686,Combined Status,9548175,1,top_100,1,766312101614547080,偶遇,https://steamcommunity.com/profiles/76561199148320457,76561199148320457,1188054729,1772384511,2026-03-01T17:01:51+00:00,Mar 1 @ 9:01am,good,good,data\raw\steam_workshop\top500_comments_20260329\comments\0001_376333686_ctp_1.html
top500_comments_20260329,2026-03-29T16:41:48+00:00,376333686,Combined Status,9548175,1,top_100,1,766311764554174553,A1SANI,https://steamcommunity.com/profiles/76561199807642878,76561199807642878,1847377150,1772214721,2026-02-27T17:52:01+00:00,Feb 27 @ 9:52am,good )))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))),"good ))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))<img alt="":steamthumbsup:"" class=""emoticon"" src=""https://community.fastly.steamstatic.com/economy/emoticon/steamthumbsup""/>",data\raw\steam_workshop\top500_comments_20260329\comments\0001_376333686_ctp_1.html
top500_comments_20260329,2026-03-29T16:41:48+00:00,376333686,Combined Status,9548175,1,top_100,1,766311764553999542,MJF (ЭмджейЭф),https://steamcommunity.com/profiles/76561199104772971,76561199104772971,1144507243,1772062188,2026-02-25T23:29:48+00:00,Feb 25 @ 3:29pm,Based mod,Based mod,data\raw\steam_workshop\top500_comments_20260329\comments\0001_376333686_ctp_1.html
top500_comments_20260329,2026-03-29T16:41:48+00:00,376333686,Combined Status,9548175,1,top_100,1,766311764553946648,夏日晴空,https://steamcommunity.com/profiles/76561199696657710,76561199696657710,1736391982,1772031040,2026-02-25T14:50:40+00:00,Feb 25 @ 6:50am,good,good,data\raw\steam_workshop\top500_comments_20260329\comments\0001_376333686_ctp_1.html
top500_comments_20260329,2026-03-29T16:41:48+00:00,376333686,Combined Status,9548175,1,top_100,1,766311764553920016,jwwwwwww,https://steamcommunity.com/id/4lnnwjj13,,1390235307,1772004494,2026-02-25T07:28:14+00:00,Feb 24 @ 11:28pm,👍👍👍,👍👍👍,data\raw\steam_workshop\top500_comments_20260329\comments\0001_376333686_ctp_1.html
top500_comments_20260329,2026-03-29T16:41:48+00:00,376333686,Combined Status,9548175,1,top_100,1,766311475521524404,momo_hollow,https://steamcommunity.com/profiles/76561199700985496,76561199700985496,1740719768,1771956884,2026-02-24T18:14:44+00:00,Feb 24 @ 10:14am,good,good,data\raw\steam_workshop\top500_comments_20260329\comments\0001_376333686_ctp_1.html
top500_comments_20260329,2026-03-29T16:41:48+00:00,376333686,Combined Status,9548175,1,top_100,1,766311475521397671,魔法少女幽鬼,https://steamcommunity.com/profiles/76561199081600190,76561199081600190,1121334462,1771834240,2026-02-23T08:10:40+00:00,Feb 23 @ 12:10am,good,good,data\raw\steam_workshop\top500_comments_20260329\comments\0001_376333686_ctp_1.html
top500_comments_20260329,2026-03-29T16:41:48+00:00,376333686,Combined Status,9548175,1,top_100,1,766311475521297326,小岛西岸来信,https://steamcommunity.com/profiles/76561199439633755,76561199439633755,1479368027,1771740981,2026-02-22T06:16:21+00:00,Feb 21 @ 10:16pm,好用,好用,data\raw\steam_workshop\top500_comments_20260329\comments\0001_376333686_ctp_1.html
top500_comments_20260329,2026-03-29T16:41:48+00:00,376333686,Combined Status,9548175,1,top_100,1,766311130382695449,Tiramisu,https://steamcommunity.com/profiles/76561198326955448,76561198326955448,366689720,1771572686,2026-02-20T07:31:26+00:00,Feb 19 @ 11:31pm,good,good,data\raw\steam_workshop\top500_comments_20260329\comments\0001_376333686_ctp_1.html
top500_comments_20260329,2026-03-29T16:41:48+00:00,376333686,Combined Status,9548175,1,top_100,1,785450979403515063,eraser,https://steamcommunity.com/profiles/76561199346490703,76561199346490703,1386224975,1771211282,2026-02-16T03:08:02+00:00,Feb 15 @ 7:08pm,good,"good<img alt="":steamthumbsup:"" class=""emoticon"" src=""https://community.fastly.steamstatic.com/economy/emoticon/steamthumbsup""/>",data\raw\steam_workshop\top500_comments_20260329\comments\0001_376333686_ctp_1.html
top500_comments_20260329,2026-03-29T16:41:48+00:00,376333686,Combined Status,9548175,1,top_100,1,785450979403304277,claldinei,https://steamcommunity.com/profiles/76561198753740320,76561198753740320,793474592,1771018381,2026-02-13T21:33:01+00:00,Feb 13 @ 1:33pm,good,good,data\raw\steam_workshop\top500_comments_20260329\comments\0001_376333686_ctp_1.html
top500_comments_20260329,2026-03-29T16:41:48+00:00,376333686,Combined Status,9548175,1,top_100,1,762932162500607213,xxlslow,https://steamcommunity.com/profiles/76561198950733978,76561198950733978,990468250,1770304745,2026-02-05T15:19:05+00:00,Feb 5 @ 7:19am,good,good,data\raw\steam_workshop\top500_comments_20260329\comments\0001_376333686_ctp_1.html
top500_comments_20260329,2026-03-29T16:41:48+00:00,376333686,Combined Status,9548175,1,top_100,1,762932162500561709,今天晚饭吃什么,https://steamcommunity.com/profiles/76561199236285913,76561199236285913,1276020185,1770248479,2026-02-04T23:41:19+00:00,Feb 4 @ 3:41pm,,"<img alt="":steamhappy:"" class=""emoticon"" src=""https://community.fastly.steamstatic.com/economy/emoticon/steamhappy""/><img alt="":steamhappy:"" class=""emoticon"" src=""https://community.fastly.steamstatic.com/economy/emoticon/steamhappy""/>",data\raw\steam_workshop\top500_comments_20260329\comments\0001_376333686_ctp_1.html
top500_comments_20260329,2026-03-29T16:41:48+00:00,376333686,Combined Status,9548175,1,top_100,1,731406598414765802,Drain Bamage,https://steamcommunity.com/profiles/76561198404977607,76561198404977607,444711879,1770059417,2026-02-02T19:10:17+00:00,Feb 2 @ 11:10am,good,good,data\raw\steam_workshop\top500_comments_20260329\comments\0001_376333686_ctp_1.html
top500_comments_20260329,2026-03-29T16:41:48+00:00,376333686,Combined Status,9548175,1,top_100,1,731406598414661796,刘爽猛舔楼上脚底板,https://steamcommunity.com/profiles/76561198263665449,76561198263665449,303399721,1769944068,2026-02-01T11:07:48+00:00,Feb 1 @ 3:07am,gooood,"gooood<img alt="":steamthumbsup:"" class=""emoticon"" src=""https://community.fastly.steamstatic.com/economy/emoticon/steamthumbsup""/>",data\raw\steam_workshop\top500_comments_20260329\comments\0001_376333686_ctp_1.html
top500_comments_20260329,2026-03-29T16:41:48+00:00,376333686,Combined Status,9548175,1,top_100,1,731406330847380026,Yusuf,https://steamcommunity.com/profiles/76561199412140365,76561199412140365,1451874637,1769674814,2026-01-29T08:20:14+00:00,Jan 29 @ 12:20am,very good mod,"very good mod<img alt="":steamhappy:"" class=""emoticon"" src=""https://community.fastly.steamstatic.com/economy/emoticon/steamhappy""/>",data\raw\steam_workshop\top500_comments_20260329\comments\0001_376333686_ctp_1.html
top500_comments_20260329,2026-03-29T16:41:48+00:00,376333686,Combined Status,9548175,1,top_100,1,685244313961036314,阿玛特拉斯,https://steamcommunity.com/profiles/76561199796029897,76561199796029897,1835764169,1769524510,2026-01-27T14:35:10+00:00,Jan 27 @ 6:35am,I like,I like,data\raw\steam_workshop\top500_comments_20260329\comments\0001_376333686_ctp_1.html
top500_comments_20260329,2026-03-29T16:41:48+00:00,376333686,Combined Status,9548175,1,top_100,1,685243980153272737,人类文化的悲哀,https://steamcommunity.com/profiles/76561199470567320,76561199470567320,1510301592,1769327490,2026-01-25T07:51:30+00:00,Jan 24 @ 11:51pm,good,good,data\raw\steam_workshop\top500_comments_20260329\comments\0001_376333686_ctp_1.html
top500_comments_20260329,2026-03-29T16:41:48+00:00,376333686,Combined Status,9548175,1,top_100,1,734783198674906145,Bardo,https://steamcommunity.com/profiles/76561198846299439,76561198846299439,886033711,1768881301,2026-01-20T03:55:01+00:00,Jan 19 @ 7:55pm,very nice,"very nice <img alt="":steamthumbsup:"" class=""emoticon"" src=""https://community.fastly.steamstatic.com/economy/emoticon/steamthumbsup""/>",data\raw\steam_workshop\top500_comments_20260329\comments\0001_376333686_ctp_1.html
top500_comments_20260329,2026-03-29T16:41:48+00:00,376333686,Combined Status,9548175,1,top_100,1,734782866781869060,别吃嘉心糖,https://steamcommunity.com/profiles/76561199337656660,76561199337656660,1377390932,1768732162,2026-01-18T10:29:22+00:00,Jan 18 @ 2:29am,nice work,nice work,data\raw\steam_workshop\top500_comments_20260329\comments\0001_376333686_ctp_1.html
top500_comments_20260329,2026-03-29T16:41:48+00:00,376333686,Combined Status,9548175,1,top_100,1,734782866781807596,Maks,https://steamcommunity.com/profiles/76561199510630912,76561199510630912,1550365184,1768655991,2026-01-17T13:19:51+00:00,Jan 17 @ 5:19am,імба,імба,data\raw\steam_workshop\top500_comments_20260329\comments\0001_376333686_ctp_1.html
top500_comments_20260329,2026-03-29T16:41:48+00:00,376333686,Combined Status,9548175,1,top_100,1,734782866781655043,♢Grace Ashcroft♤,https://steamcommunity.com/profiles/76561198923638777,76561198923638777,963373049,1768476846,2026-01-15T11:34:06+00:00,Jan 15 @ 3:34am,Great mod,Great mod,data\raw\steam_workshop\top500_comments_20260329\comments\0001_376333686_ctp_1.html
top500_comments_20260329,2026-03-29T16:41:48+00:00,376333686,Combined Status,9548175,1,top_100,1,734782866781644742,𝓙𝓸𝓴𝓮𝓻,https://steamcommunity.com/profiles/76561199094033357,76561199094033357,1133767629,1768461310,2026-01-15T07:15:10+00:00,Jan 14 @ 11:15pm,useful,useful,data\raw\steam_workshop\top500_comments_20260329\comments\0001_376333686_ctp_1.html
top500_comments_20260329,2026-03-29T16:41:48+00:00,376333686,Combined Status,9548175,1,top_100,1,734782866781639113,STIFSS_PRO,https://steamcommunity.com/id/BRYAN_666,,1522569109,1768451334,2026-01-15T04:28:54+00:00,Jan 14 @ 8:28pm,gooood,gooood,data\raw\steam_workshop\top500_comments_20260329\comments\0001_376333686_ctp_1.html
top500_comments_20260329,2026-03-29T16:41:48+00:00,376333686,Combined Status,9548175,1,top_100,1,684117136053958975,lucplay,https://steamcommunity.com/profiles/76561198227840204,76561198227840204,267574476,1768271473,2026-01-13T02:31:13+00:00,Jan 12 @ 6:31pm,"de longe, melhor e mais básica adição de modificação ao jogo!","de longe, melhor e mais básica adição de modificação ao jogo!<img alt="":steamthumbsup:"" class=""emoticon"" src=""https://community.fastly.steamstatic.com/economy/emoticon/steamthumbsup""/>",data\raw\steam_workshop\top500_comments_20260329\comments\0001_376333686_ctp_1.html
top500_comments_20260329,2026-03-29T16:41:48+00:00,376333686,Combined Status,9548175,1,top_100,1,684117136053931662,BiuBiuBiu,https://steamcommunity.com/profiles/76561199224420559,76561199224420559,1264154831,1768247154,2026-01-12T19:45:54+00:00,Jan 12 @ 11:45am,你好呀 随着游戏版本的更新推进 现在不少角色的技能在状态栏左侧也有一个图标 可以同步调整更新一下吗 比如女武神的战歌 沃比的饥饿,你好呀 随着游戏版本的更新推进 现在不少角色的技能在状态栏左侧也有一个图标 可以同步调整更新一下吗 比如女武神的战歌 沃比的饥饿,data\raw\steam_workshop\top500_comments_20260329\comments\0001_376333686_ctp_1.html
top500_comments_20260329,2026-03-29T16:41:48+00:00,376333686,Combined Status,9548175,1,top_100,1,684117136053903676,Ling,https://steamcommunity.com/id/Ling_TheDoll,,1890743479,1768227790,2026-01-12T14:23:10+00:00,Jan 12 @ 6:23am,<3,&lt;3,data\raw\steam_workshop\top500_comments_20260329\comments\0001_376333686_ctp_1.html
top500_comments_20260329,2026-03-29T16:41:48+00:00,376333686,Combined Status,9548175,1,top_100,1,684116795952663926,hyegatt,https://steamcommunity.com/profiles/76561199240507624,76561199240507624,1280241896,1768122387,2026-01-11T09:06:27+00:00,Jan 11 @ 1:06am,"básicamente es indispensable, más que nada útil para ver las temperaturas, fases de la luna y esas cosas","básicamente es indispensable, más que nada útil para ver las temperaturas, fases de la luna y esas cosas<img alt="":slimescared:"" class=""emoticon"" src=""https://community.fastly.steamstatic.com/economy/emoticon/slimescared""/>",data\raw\steam_workshop\top500_comments_20260329\comments\0001_376333686_ctp_1.html
top500_comments_20260329,2026-03-29T16:41:48+00:00,376333686,Combined Status,9548175,1,top_100,1,684116795952660284,chi heng,https://steamcommunity.com/id/chiheng1025,,1198968863,1768117795,2026-01-11T07:49:55+00:00,Jan 10 @ 11:49pm,good,good,data\raw\steam_workshop\top500_comments_20260329\comments\0001_376333686_ctp_1.html
top500_comments_20260329,2026-03-29T16:41:48+00:00,376333686,Combined Status,9548175,1,top_100,1,684116795952639526,Serpent_T,https://steamcommunity.com/profiles/76561199605770408,76561199605770408,1645504680,1768086164,2026-01-10T23:02:44+00:00,Jan 10 @ 3:02pm,Имба,Имба,data\raw\steam_workshop\top500_comments_20260329\comments\0001_376333686_ctp_1.html
top500_comments_20260329,2026-03-29T16:41:48+00:00,376333686,Combined Status,9548175,1,top_100,1,684116795952612284,TwoGlass,https://steamcommunity.com/profiles/76561199021872988,76561199021872988,1061607260,1768063140,2026-01-10T16:39:00+00:00,Jan 10 @ 8:39am,great mod stw.,"great mod stw.<img alt="":tabbycat:"" class=""emoticon"" src=""https://community.fastly.steamstatic.com/economy/emoticon/tabbycat""/>",data\raw\steam_workshop\top500_comments_20260329\comments\0001_376333686_ctp_1.html
top500_comments_20260329,2026-03-29T16:41:48+00:00,376333686,Combined Status,9548175,1,top_100,1,684116795952563159,AnthoFu,https://steamcommunity.com/profiles/76561198267964084,76561198267964084,307698356,1768007244,2026-01-10T01:07:24+00:00,Jan 9 @ 5:07pm,"Esta muy cool, gracias. :P","Esta muy cool, gracias. :P",data\raw\steam_workshop\top500_comments_20260329\comments\0001_376333686_ctp_1.html
top500_comments_20260329,2026-03-29T16:41:48+00:00,376333686,Combined Status,9548175,1,top_100,1,684116632207925221,Lie ˚₊‧꒰ა ☆ ໒꒱,https://steamcommunity.com/id/dostoevskies,,891808953,1767794538,2026-01-07T14:02:18+00:00,Jan 7 @ 6:02am,amazing! tysm!,amazing! tysm!,data\raw\steam_workshop\top500_comments_20260329\comments\0001_376333686_ctp_1.html
top500_comments_20260329,2026-03-29T16:41:48+00:00,376333686,Combined Status,9548175,1,top_100,1,686368182958754899,炒虾仁,https://steamcommunity.com/profiles/76561198795070892,76561198795070892,834805164,1767722296,2026-01-06T17:58:16+00:00,Jan 6 @ 9:58am,很好用,很好用,data\raw\steam_workshop\top500_comments_20260329\comments\0001_376333686_ctp_1.html
top500_comments_20260329,2026-03-29T16:41:48+00:00,376333686,Combined Status,9548175,1,top_100,1,686368182958672000,Cifer,https://steamcommunity.com/profiles/76561199199445031,76561199199445031,1239179303,1767627061,2026-01-05T15:31:01+00:00,Jan 5 @ 7:31am,Good,Good,data\raw\steam_workshop\top500_comments_20260329\comments\0001_376333686_ctp_1.html
top500_comments_20260329,2026-03-29T16:41:48+00:00,376333686,Combined Status,9548175,1,top_100,2,686367878797320421,깜몬,https://steamcommunity.com/profiles/76561198153792972,76561198153792972,193527244,1767495561,2026-01-04T02:59:21+00:00,Jan 3 @ 6:59pm,good,good,data\raw\steam_workshop\top500_comments_20260329\comments\0001_376333686_ctp_2.html
top500_comments_20260329,2026-03-29T16:41:48+00:00,376333686,Combined Status,9548175,1,top_100,2,686367559407287163,DanielSzop,https://steamcommunity.com/profiles/76561198134477562,76561198134477562,174211834,1767111263,2025-12-30T16:14:23+00:00,"Dec 30, 2025 @ 8:14am",The best mod for dst,The best mod for dst,data\raw\steam_workshop\top500_comments_20260329\comments\0001_376333686_ctp_2.html
top500_comments_20260329,2026-03-29T16:41:48+00:00,376333686,Combined Status,9548175,1,top_100,2,686367559407189633,ParkurKiller2007,https://steamcommunity.com/profiles/76561199012065540,76561199012065540,1051799812,1766993963,2025-12-29T07:39:23+00:00,"Dec 28, 2025 @ 11:39pm",Yeap,Yeap,data\raw\steam_workshop\top500_comments_20260329\comments\0001_376333686_ctp_2.html
top500_comments_20260329,2026-03-29T16:41:48+00:00,376333686,Combined Status,9548175,1,top_100,2,686367559407187281,1581882180,https://steamcommunity.com/profiles/76561199625759733,76561199625759733,1665494005,1766989453,2025-12-29T06:24:13+00:00,"Dec 28, 2025 @ 10:24pm",good,good,data\raw\steam_workshop\top500_comments_20260329\comments\0001_376333686_ctp_2.html
top500_comments_20260329,2026-03-29T16:41:48+00:00,376333686,Combined Status,9548175,1,top_100,2,686367227806522145,Babyydollxoxo,https://steamcommunity.com/profiles/76561198880274874,76561198880274874,920009146,1766656415,2025-12-25T09:53:35+00:00,"Dec 25, 2025 @ 1:53am",Great mod!,Great mod!,data\raw\steam_workshop\top500_comments_20260329\comments\0001_376333686_ctp_2.html
top500_comments_20260329,2026-03-29T16:41:48+00:00,376333686,Combined Status,9548175,1,top_100,2,686366880770933505,贰货道士,https://steamcommunity.com/profiles/76561199088581224,76561199088581224,1128315496,1766413344,2025-12-22T14:22:24+00:00,"Dec 22, 2025 @ 6:22am",1,1,data\raw\steam_workshop\top500_comments_20260329\comments\0001_376333686_ctp_2.html
top500_comments_20260329,2026-03-29T16:41:48+00:00,376333686,Combined Status,9548175,1,top_100,2,686366880770918582,Zero_521125,https://steamcommunity.com/profiles/76561198788638191,76561198788638191,828372463,1766386605,2025-12-22T06:56:45+00:00,"Dec 21, 2025 @ 10:56pm",gooooood,gooooood,data\raw\steam_workshop\top500_comments_20260329\comments\0001_376333686_ctp_2.html
top500_comments_20260329,2026-03-29T16:41:48+00:00,376333686,Combined Status,9548175,1,top_100,2,686366529729792392,66dashun,https://steamcommunity.com/profiles/76561198851198547,76561198851198547,890932819,1766210029,2025-12-20T05:53:49+00:00,"Dec 19, 2025 @ 9:53pm",好使,好使,data\raw\steam_workshop\top500_comments_20260329\comments\0001_376333686_ctp_2.html
top500_comments_20260329,2026-03-29T16:41:48+00:00,376333686,Combined Status,9548175,1,top_100,2,686366529729753387,Deku_gamer05,https://steamcommunity.com/profiles/76561199782769186,76561199782769186,1822503458,1766158014,2025-12-19T15:26:54+00:00,"Dec 19, 2025 @ 7:26am",Muito bom!,Muito bom!,data\raw\steam_workshop\top500_comments_20260329\comments\0001_376333686_ctp_2.html
top500_comments_20260329,2026-03-29T16:41:48+00:00,376333686,Combined Status,9548175,1,top_100,2,686366529729738392,shuunnki,https://steamcommunity.com/id/adasdasdd,,391950871,1766140582,2025-12-19T10:36:22+00:00,"Dec 19, 2025 @ 2:36am",epico papu,epico papu,data\raw\steam_workshop\top500_comments_20260329\comments\0001_376333686_ctp_2.html
top500_comments_20260329,2026-03-29T16:41:48+00:00,376333686,Combined Status,9548175,1,top_100,2,686366529729686299,wiitzK,https://steamcommunity.com/id/wiitzk,,1765346962,1766066866,2025-12-18T14:07:46+00:00,"Dec 18, 2025 @ 6:07am",good,good,data\raw\steam_workshop\top500_comments_20260329\comments\0001_376333686_ctp_2.html
top500_comments_20260329,2026-03-29T16:41:48+00:00,376333686,Combined Status,9548175,1,top_100,2,686366529729666973,莫名奇妙的喵,https://steamcommunity.com/profiles/76561198981642239,76561198981642239,1021376511,1766035580,2025-12-18T05:26:20+00:00,"Dec 17, 2025 @ 9:26pm",好用,好用,data\raw\steam_workshop\top500_comments_20260329\comments\0001_376333686_ctp_2.html
top500_comments_20260329,2026-03-29T16:41:48+00:00,376333686,Combined Status,9548175,1,top_100,2,842866343519802730,Renok,https://steamcommunity.com/profiles/76561198119902800,76561198119902800,159637072,1765787335,2025-12-15T08:28:55+00:00,"Dec 15, 2025 @ 12:28am",Good!!,Good!!,data\raw\steam_workshop\top500_comments_20260329\comments\0001_376333686_ctp_2.html
top500_comments_20260329,2026-03-29T16:41:48+00:00,376333686,Combined Status,9548175,1,top_100,2,842866343519780927,Sleep,https://steamcommunity.com/id/Overlod_of_sleep,,1197080595,1765747746,2025-12-14T21:29:06+00:00,"Dec 14, 2025 @ 1:29pm",perfect!,perfect!,data\raw\steam_workshop\top500_comments_20260329\comments\0001_376333686_ctp_2.html
top500_comments_20260329,2026-03-29T16:41:48+00:00,376333686,Combined Status,9548175,1,top_100,2,842866071372438528,Dansgiving,https://steamcommunity.com/profiles/76561198819374126,76561198819374126,859108398,1765635055,2025-12-13T14:10:55+00:00,"Dec 13, 2025 @ 6:10am",Me gusta,Me gusta,data\raw\steam_workshop\top500_comments_20260329\comments\0001_376333686_ctp_2.html
top500_comments_20260329,2026-03-29T16:41:48+00:00,376333686,Combined Status,9548175,1,top_100,2,842866071372330226,BeatoXone,https://steamcommunity.com/profiles/76561198342034030,76561198342034030,381768302,1765465864,2025-12-11T15:11:04+00:00,"Dec 11, 2025 @ 7:11am",Ta god,"Ta god <img alt="":steamthumbsup:"" class=""emoticon"" src=""https://community.fastly.steamstatic.com/economy/emoticon/steamthumbsup""/>",data\raw\steam_workshop\top500_comments_20260329\comments\0001_376333686_ctp_2.html
top500_comments_20260329,2026-03-29T16:41:48+00:00,376333686,Combined Status,9548175,1,top_100,2,689743595673013587,pickleattack2,https://steamcommunity.com/profiles/76561199579575033,76561199579575033,1619309305,1765403432,2025-12-10T21:50:32+00:00,"Dec 10, 2025 @ 1:50pm",pretty good,"pretty good <img alt="":steamthumbsup:"" class=""emoticon"" src=""https://community.fastly.steamstatic.com/economy/emoticon/steamthumbsup""/>",data\raw\steam_workshop\top500_comments_20260329\comments\0001_376333686_ctp_2.html
