creator_id,mod_count,total_subscriptions,avg_subscriptions,median_subscriptions,avg_positive_rate,avg_maintenance_days,tag_breadth,author_rank,productivity_bucket,share_of_total_subscriptions_pct,cumulative_subscriptions,cumulative_share_pct,concentration_band
76561198226332632,2,74635,37317.5,37317.5,0.9571,2406.0,4,447,2-3,0.0273,235620461,86.2323,others
76561198814972937,2,74581,37290.5,37290.5,0.95625,351.0,2,448,2-3,0.0273,235695042,86.2596,others
76561198118785880,1,74447,74447.0,74447.0,0.9489,36.0,4,449,1,0.0272,235769489,86.2869,others
76561199010353017,8,74178,9272.25,975.0,0.9538,521.75,5,450,4-9,0.0271,235843667,86.314,others
76561198364432313,1,73980,73980.0,73980.0,0.9726,5.0,1,451,1,0.0271,235917647,86.3411,others
76561198388782482,7,73876,10553.71,10950.0,0.897086,418.71,4,452,4-9,0.027,235991523,86.3681,others
76561198086437644,6,73282,12213.67,13162.0,0.9384,430.0,3,453,4-9,0.0268,236064805,86.3949,others
76561197997394368,1,73090,73090.0,73090.0,0.9693,156.0,2,454,1,0.0267,236137895,86.4217,others
76561198039231555,2,73083,36541.5,36541.5,0.99175,1125.5,6,455,2-3,0.0267,236210978,86.4484,others
76561198285032229,2,73009,36504.5,36504.5,0.9013,890.5,3,456,2-3,0.0267,236283987,86.4752,others
76561198181412030,1,72920,72920.0,72920.0,0.9559,903.0,1,457,1,0.0267,236356907,86.5018,others
76561197998012463,2,72505,36252.5,36252.5,0.93335,567.0,8,458,2-3,0.0265,236429412,86.5284,others
76561198077728810,1,72362,72362.0,72362.0,0.9387,250.0,2,459,1,0.0265,236501774,86.5549,others
76561198185343791,2,72034,36017.0,36017.0,0.9573,95.0,2,460,2-3,0.0264,236573808,86.5812,others
76561198374693823,2,71550,35775.0,35775.0,0.85655,261.0,8,461,2-3,0.0262,236645358,86.6074,others
76561197972993051,1,71538,71538.0,71538.0,0.9792,3.0,4,462,1,0.0262,236716896,86.6336,others
76561197988230937,5,71180,14236.0,11803.0,0.89762,103.6,7,463,4-9,0.0261,236788076,86.6596,others
76561198254629175,5,71156,14231.2,115.0,0.970025,28.6,8,464,4-9,0.026,236859232,86.6857,others
76561198208303071,1,70968,70968.0,70968.0,0.9869,442.0,5,465,1,0.026,236930200,86.7117,others
76561198144093240,4,69881,17470.25,17832.5,0.9434,420.75,5,466,4-9,0.0256,237000081,86.7372,others
76561198300912349,5,69718,13943.6,8257.0,0.95454,683.0,2,467,4-9,0.0255,237069799,86.7627,others
76561198275429395,1,69576,69576.0,69576.0,0.9909,130.0,4,468,1,0.0255,237139375,86.7882,others
76561198366682591,2,69217,34608.5,34608.5,0.9887,361.0,2,469,2-3,0.0253,237208592,86.8135,others
76561198115935205,2,69212,34606.0,34606.0,0.9261,1.5,2,470,2-3,0.0253,237277804,86.8389,others
76561198455216313,8,69099,8637.38,6706.0,0.955825,5.38,5,471,4-9,0.0253,237346903,86.8642,others
76561198284134202,2,69079,34539.5,34539.5,0.97615,284.0,17,472,2-3,0.0253,237415982,86.8894,others
76561198873464739,1,68999,68999.0,68999.0,0.9754,599.0,8,473,1,0.0253,237484981,86.9147,others
76561198044033466,1,68364,68364.0,68364.0,0.9828,426.0,2,474,1,0.025,237553345,86.9397,others
76561198364016448,5,68324,13664.8,14202.0,0.96238,40.2,9,475,4-9,0.025,237621669,86.9647,others
76561198124881044,15,68103,4540.2,1052.0,0.868793,80.13,16,476,10+,0.0249,237689772,86.9896,others
76561198018980934,5,67597,13519.4,17383.0,0.97518,2171.6,9,477,4-9,0.0247,237757369,87.0144,others
76561198278223676,5,67333,13466.6,385.0,0.98082,320.6,6,478,4-9,0.0246,237824702,87.039,others
76561199207869283,1,66874,66874.0,66874.0,0.9773,18.0,4,479,1,0.0245,237891576,87.0635,others
76561198053057969,1,66716,66716.0,66716.0,0.9615,6.0,1,480,1,0.0244,237958292,87.0879,others
76561198970463062,6,65520,10920.0,10490.0,0.894067,144.5,8,481,4-9,0.024,238023812,87.1119,others
76561198377006526,2,65277,32638.5,32638.5,0.97025,1698.5,3,482,2-3,0.0239,238089089,87.1358,others
76561198037663920,7,65248,9321.14,3775.0,0.859229,1.86,7,483,4-9,0.0239,238154337,87.1597,others
76561198065638205,1,65203,65203.0,65203.0,0.9426,193.0,5,484,1,0.0239,238219540,87.1835,others
76561198269290050,18,64652,3591.78,1079.0,0.946683,583.56,9,485,10+,0.0237,238284192,87.2072,others
76561199012016009,1,64649,64649.0,64649.0,0.9809,1003.0,7,486,1,0.0237,238348841,87.2308,others
76561198232157692,11,64465,5860.45,3210.0,0.786155,199.55,15,487,10+,0.0236,238413306,87.2544,others
76561198078774526,5,64398,12879.6,8128.0,0.95688,447.8,8,488,4-9,0.0236,238477704,87.278,others
76561198393462261,2,64345,32172.5,32172.5,0.90305,190.0,1,489,2-3,0.0235,238542049,87.3016,others
76561198313896021,4,64128,16032.0,12442.5,0.9726,1059.75,6,490,4-9,0.0235,238606177,87.325,others
76561198120152841,3,63984,21328.0,1741.0,0.959633,1077.67,4,491,2-3,0.0234,238670161,87.3484,others
76561198120509947,1,63964,63964.0,63964.0,0.9325,0.0,3,492,1,0.0234,238734125,87.3719,others
76561198337820847,1,63955,63955.0,63955.0,0.9738,1760.0,3,493,1,0.0234,238798080,87.3953,others
76561198023885721,1,63775,63775.0,63775.0,0.9558,9.0,2,494,1,0.0233,238861855,87.4186,others
76561198402993397,6,63502,10583.67,1872.0,0.9019,557.0,9,495,4-9,0.0232,238925357,87.4418,others
76561198799771160,1,63353,63353.0,63353.0,0.9506,0.0,1,496,1,0.0232,238988710,87.465,others
76561197977260260,1,63295,63295.0,63295.0,0.9469,0.0,4,497,1,0.0232,239052005,87.4882,others
76561198308357774,2,63177,31588.5,31588.5,0.94045,1034.0,2,498,2-3,0.0231,239115182,87.5113,others
76561198008258269,10,63122,6312.2,1029.5,0.94845,503.1,5,499,10+,0.0231,239178304,87.5344,others
76561198067774916,3,63066,21022.0,14487.0,0.965067,104.33,2,500,2-3,0.0231,239241370,87.5575,others
76561198390814002,3,62220,20740.0,15717.0,0.924033,9.67,1,501,2-3,0.0228,239303590,87.5803,others
76561198809784289,2,62133,31066.5,31066.5,0.99225,336.0,7,502,2-3,0.0227,239365723,87.603,others
76561198980966313,4,61916,15479.0,14228.5,0.847725,366.75,5,503,4-9,0.0227,239427639,87.6257,others
76561198323387480,1,61812,61812.0,61812.0,0.9794,441.0,1,504,1,0.0226,239489451,87.6483,others
76561197999365403,4,61630,15407.5,7595.5,0.930475,102.0,9,505,4-9,0.0226,239551081,87.6708,others
76561198046868419,1,61526,61526.0,61526.0,0.9757,2843.0,2,506,1,0.0225,239612607,87.6934,others
76561199072964794,2,60966,30483.0,30483.0,0.965,186.0,4,507,2-3,0.0223,239673573,87.7157,others
76561198104756253,1,60772,60772.0,60772.0,0.9777,972.0,4,508,1,0.0222,239734345,87.7379,others
76561198262203825,5,60599,12119.8,1832.0,0.90906,283.0,7,509,4-9,0.0222,239794944,87.7601,others
76561198273245198,4,60532,15133.0,9167.0,0.96205,725.5,6,510,4-9,0.0222,239855476,87.7822,others
76561198203384441,2,60520,30260.0,30260.0,0.96415,718.0,4,511,2-3,0.0221,239915996,87.8044,others
76561198383195539,2,59654,29827.0,29827.0,0.9628,9.0,5,512,2-3,0.0218,239975650,87.8262,others
76561198140241867,9,59408,6600.89,2354.0,0.976456,198.56,10,513,4-9,0.0217,240035058,87.848,others
76561198099039025,3,59184,19728.0,17646.0,0.946233,3.33,7,514,2-3,0.0217,240094242,87.8696,others
76561198241446818,8,59044,7380.5,4724.0,0.904863,677.0,7,515,4-9,0.0216,240153286,87.8912,others
76561198312695182,7,58961,8423.0,693.0,0.960943,170.57,1,516,4-9,0.0216,240212247,87.9128,others
76561198046556807,13,58654,4511.85,533.0,0.921217,234.31,10,517,10+,0.0215,240270901,87.9343,others
76561198440001311,5,58287,11657.4,5820.0,0.94978,735.4,6,518,4-9,0.0213,240329188,87.9556,others
76561198098122557,5,58132,11626.4,2872.0,0.93534,49.0,4,519,4-9,0.0213,240387320,87.9769,others
76561198326161039,3,57870,19290.0,3316.0,0.966933,391.33,16,520,2-3,0.0212,240445190,87.9981,others
76561198164919191,1,57662,57662.0,57662.0,0.9496,2198.0,2,521,1,0.0211,240502852,88.0192,others
76561198842666648,1,57579,57579.0,57579.0,0.9773,1797.0,3,522,1,0.0211,240560431,88.0402,others
76561198098212537,1,57551,57551.0,57551.0,0.9635,989.0,7,523,1,0.0211,240617982,88.0613,others
76561199390361640,33,57494,1742.24,279.0,0.944024,48.18,12,524,10+,0.021,240675476,88.0823,others
76561198280671201,1,57374,57374.0,57374.0,0.9596,21.0,2,525,1,0.021,240732850,88.1033,others
76561199043525163,1,57373,57373.0,57373.0,0.9326,917.0,4,526,1,0.021,240790223,88.1243,others
76561198111957337,2,57170,28585.0,28585.0,0.9352,362.0,5,527,2-3,0.0209,240847393,88.1453,others
76561198258328385,8,56913,7114.13,5490.5,0.9531,1210.38,10,528,4-9,0.0208,240904306,88.1661,others
76561198352032677,2,56800,28400.0,28400.0,0.9868,862.0,2,529,2-3,0.0208,240961106,88.1869,others
76561198033523336,3,56646,18882.0,20898.0,0.955233,85.33,4,530,2-3,0.0207,241017752,88.2076,others
76561198253629675,7,56534,8076.29,129.0,0.8654,8.0,2,531,4-9,0.0207,241074286,88.2283,others
76561198125751010,1,56269,56269.0,56269.0,0.9538,1.0,4,532,1,0.0206,241130555,88.2489,others
76561198093618776,5,55703,11140.6,378.0,0.75848,656.0,17,533,4-9,0.0204,241186258,88.2693,others
76561199088007240,5,55575,11115.0,17639.0,0.98386,310.8,5,534,4-9,0.0203,241241833,88.2896,others
76561198158002081,6,55542,9257.0,1952.0,0.9501,713.5,8,535,4-9,0.0203,241297375,88.3099,others
76561198131763668,3,55474,18491.33,15839.0,0.9693,0.0,5,536,2-3,0.0203,241352849,88.3303,others
76561199239093490,1,55427,55427.0,55427.0,0.9784,84.0,1,537,1,0.0203,241408276,88.3505,others
76561198350817897,1,55395,55395.0,55395.0,0.9621,0.0,2,538,1,0.0203,241463671,88.3708,others
76561198103084943,2,55378,27689.0,27689.0,0.92815,1.0,1,539,2-3,0.0203,241519049,88.3911,others
76561198046608325,1,54915,54915.0,54915.0,0.9369,6.0,2,540,1,0.0201,241573964,88.4112,others
76561198187535942,4,54638,13659.5,9049.5,0.953275,418.25,10,541,4-9,0.02,241628602,88.4312,others
76561198117835521,1,54252,54252.0,54252.0,0.9664,17.0,4,542,1,0.0199,241682854,88.451,others
76561198071139934,1,54222,54222.0,54222.0,0.9684,158.0,2,543,1,0.0198,241737076,88.4709,others
76561198202043216,1,53672,53672.0,53672.0,0.9129,1.0,2,544,1,0.0196,241790748,88.4905,others
76561198057538053,11,53638,4876.18,539.0,0.868545,754.91,9,545,10+,0.0196,241844386,88.5101,others
76561198031789426,1,53601,53601.0,53601.0,0.9608,546.0,3,546,1,0.0196,241897987,88.5298,others
76561198070492235,1,53596,53596.0,53596.0,0.9556,757.0,5,547,1,0.0196,241951583,88.5494,others
76561199046805638,1,53066,53066.0,53066.0,0.9729,748.0,2,548,1,0.0194,242004649,88.5688,others
76561198171068318,1,52975,52975.0,52975.0,0.9413,35.0,2,549,1,0.0194,242057624,88.5882,others
76561198052611789,1,52702,52702.0,52702.0,0.9536,601.0,2,550,1,0.0193,242110326,88.6075,others
76561199135375327,2,52548,26274.0,26274.0,0.9815,125.5,4,551,2-3,0.0192,242162874,88.6267,others
76561198400991205,7,52307,7472.43,1239.0,0.961371,1629.14,7,552,4-9,0.0191,242215181,88.6458,others
76561198149852431,5,52142,10428.4,589.0,0.7476,0.0,10,553,4-9,0.0191,242267323,88.6649,others
76561197999508458,1,52096,52096.0,52096.0,0.9622,1099.0,2,554,1,0.0191,242319419,88.684,others
76561199182401783,10,52023,5202.3,5730.0,0.96157,4.1,9,555,10+,0.019,242371442,88.703,others
76561198924754753,1,51984,51984.0,51984.0,0.9749,174.0,2,556,1,0.019,242423426,88.7221,others
76561198058238823,4,51974,12993.5,3819.5,0.918775,187.75,8,557,4-9,0.019,242475400,88.7411,others
76561198870217726,1,51878,51878.0,51878.0,0.9675,0.0,3,558,1,0.019,242527278,88.7601,others
76561198205379648,2,51665,25832.5,25832.5,0.9148,423.0,5,559,2-3,0.0189,242578943,88.779,others
76561197960762182,1,51606,51606.0,51606.0,0.9745,1153.0,5,560,1,0.0189,242630549,88.7979,others
76561198310131617,1,51377,51377.0,51377.0,0.9354,0.0,4,561,1,0.0188,242681926,88.8167,others
76561198173148239,7,51253,7321.86,4339.0,0.922014,2.43,4,562,4-9,0.0188,242733179,88.8354,others
76561198093527926,6,51066,8511.0,5190.5,0.940567,44.67,5,563,4-9,0.0187,242784245,88.8541,others
76561198099555970,1,51053,51053.0,51053.0,0.9364,6.0,2,564,1,0.0187,242835298,88.8728,others
76561198029705851,7,51038,7291.14,1054.0,0.657029,7.14,4,565,4-9,0.0187,242886336,88.8915,others
76561197986594796,1,51004,51004.0,51004.0,0.9658,38.0,3,566,1,0.0187,242937340,88.9101,others
76561198367731693,2,50896,25448.0,25448.0,0.9917,15.5,6,567,2-3,0.0186,242988236,88.9288,others
76561198116512140,2,50601,25300.5,25300.5,0.9753,1.0,3,568,2-3,0.0185,243038837,88.9473,others
76561198140612267,3,50491,16830.33,21754.0,0.939767,1484.0,2,569,2-3,0.0185,243089328,88.9658,others
76561199013262812,5,50342,10068.4,7250.0,0.91396,40.6,4,570,4-9,0.0184,243139670,88.9842,others
76561198313429064,4,50306,12576.5,1205.0,0.816133,58.75,5,571,4-9,0.0184,243189976,89.0026,others
76561198182603443,1,50236,50236.0,50236.0,0.9819,2458.0,2,572,1,0.0184,243240212,89.021,others
76561198118903197,12,50205,4183.75,1169.0,0.956792,281.5,10,573,10+,0.0184,243290417,89.0394,others
76561199199727566,2,50154,25077.0,25077.0,0.9933,162.5,5,574,2-3,0.0184,243340571,89.0577,others
76561198097084786,2,50010,25005.0,25005.0,0.9247,1.0,5,575,2-3,0.0183,243390581,89.076,others
76561199045458966,1,49979,49979.0,49979.0,0.9736,0.0,2,576,1,0.0183,243440560,89.0943,others
76561198087948660,2,49908,24954.0,24954.0,0.9507,183.0,8,577,2-3,0.0183,243490468,89.1126,others
76561199870857961,9,49805,5533.89,289.0,0.828356,23.67,8,578,4-9,0.0182,243540273,89.1308,others
76561198393226707,2,49804,24902.0,24902.0,0.96285,1288.0,7,579,2-3,0.0182,243590077,89.149,others
76561199120302538,10,49684,4968.4,3409.0,0.852413,425.5,2,580,10+,0.0182,243639761,89.1672,others
76561198144897450,21,49620,2362.86,198.0,0.901872,426.29,9,581,10+,0.0182,243689381,89.1854,others
76561197995670693,4,49550,12387.5,2869.5,0.96265,551.25,7,582,4-9,0.0181,243738931,89.2035,others
76561199138481063,2,49368,24684.0,24684.0,0.9719,336.0,2,583,2-3,0.0181,243788299,89.2216,others
76561198089156953,9,49338,5482.0,3549.0,0.718044,575.89,3,584,4-9,0.0181,243837637,89.2396,others
76561198062403164,2,49288,24644.0,24644.0,0.9416,693.5,5,585,2-3,0.018,243886925,89.2577,others
76561198804492713,11,49268,4478.91,2046.0,0.96061,157.55,6,586,10+,0.018,243936193,89.2757,others
76561198314259047,1,49262,49262.0,49262.0,0.9902,472.0,2,587,1,0.018,243985455,89.2937,others
76561198095732819,1,49048,49048.0,49048.0,0.9224,9.0,2,588,1,0.018,244034503,89.3117,others
76561199026559264,1,48734,48734.0,48734.0,0.9855,909.0,2,589,1,0.0178,244083237,89.3295,others
76561198025009438,3,48478,16159.33,11454.0,0.961533,558.0,5,590,2-3,0.0177,244131715,89.3473,others
76561198116889360,2,48227,24113.5,24113.5,0.92595,1.5,7,591,2-3,0.0177,244179942,89.3649,others
76561198157912104,1,48195,48195.0,48195.0,0.979,40.0,2,592,1,0.0176,244228137,89.3825,others
76561198113018731,2,48046,24023.0,24023.0,0.9936,48.5,5,593,2-3,0.0176,244276183,89.4001,others
76561198274639700,1,47978,47978.0,47978.0,0.9796,1008.0,3,594,1,0.0176,244324161,89.4177,others
76561199388929213,9,47907,5323.0,312.0,0.903756,86.33,5,595,4-9,0.0175,244372068,89.4352,others
76561198082776441,2,47803,23901.5,23901.5,0.95365,8.5,2,596,2-3,0.0175,244419871,89.4527,others
76561198177576261,6,47730,7955.0,1867.5,0.980033,563.83,7,597,4-9,0.0175,244467601,89.4702,others
76561198137493614,1,47715,47715.0,47715.0,0.9655,8.0,2,598,1,0.0175,244515316,89.4877,others
76561198052254189,1,47704,47704.0,47704.0,0.9443,31.0,2,599,1,0.0175,244563020,89.5051,others
76561198263819285,3,47564,15854.67,12268.0,0.872733,582.0,10,600,2-3,0.0174,244610584,89.5225,others
76561198114858265,2,47369,23684.5,23684.5,0.9643,39.5,3,601,2-3,0.0173,244657953,89.5399,others
76561198342787365,20,47292,2364.6,295.0,0.608085,69.2,9,602,10+,0.0173,244705245,89.5572,others
76561198260187645,1,47278,47278.0,47278.0,0.9749,64.0,1,603,1,0.0173,244752523,89.5745,others
76561198166929314,3,46939,15646.33,18492.0,0.9172,328.67,3,604,2-3,0.0172,244799462,89.5916,others
76561198363250535,5,46805,9361.0,6938.0,0.98032,671.0,5,605,4-9,0.0171,244846267,89.6088,others
76561198314820107,8,46544,5818.0,313.5,0.750029,213.5,5,606,4-9,0.017,244892811,89.6258,others
76561198039695939,1,46516,46516.0,46516.0,0.9878,116.0,2,607,1,0.017,244939327,89.6428,others
76561198076367706,14,46478,3319.86,705.0,0.975757,638.07,13,608,10+,0.017,244985805,89.6598,others
76561198145683112,21,46459,2212.33,892.0,0.919138,235.33,4,609,10+,0.017,245032264,89.6768,others
76561198054316746,22,46453,2111.5,1200.0,0.915768,4.09,7,610,10+,0.017,245078717,89.6938,others
76561198282897857,1,46212,46212.0,46212.0,0.9877,414.0,2,611,1,0.0169,245124929,89.7108,others
76561198132080179,18,46189,2566.06,574.5,0.941344,105.44,8,612,10+,0.0169,245171118,89.7277,others
76561198386704809,1,46128,46128.0,46128.0,0.9674,736.0,4,613,1,0.0169,245217246,89.7445,others
76561198356102757,5,46124,9224.8,4276.0,0.9599,214.2,8,614,4-9,0.0169,245263370,89.7614,others
76561198147912703,32,46107,1440.84,1247.5,0.91896,503.44,8,615,10+,0.0169,245309477,89.7783,others
76561198143075779,1,46092,46092.0,46092.0,0.9682,358.0,2,616,1,0.0169,245355569,89.7952,others
76561198132910148,8,46078,5759.75,2232.5,0.893588,676.75,15,617,4-9,0.0169,245401647,89.812,others
76561198051825575,2,46061,23030.5,23030.5,0.95505,6.0,3,618,2-3,0.0169,245447708,89.8289,others
76561199143398033,2,45981,22990.5,22990.5,0.99085,447.5,3,619,2-3,0.0168,245493689,89.8457,others
76561198038149600,5,45899,9179.8,3218.0,0.90884,71.0,5,620,4-9,0.0168,245539588,89.8625,others
76561198166177348,7,45770,6538.57,1463.0,0.933886,70.0,12,621,4-9,0.0168,245585358,89.8793,others
76561198259663408,1,45368,45368.0,45368.0,0.9579,1582.0,5,622,1,0.0166,245630726,89.8959,others
76561198120820218,1,45363,45363.0,45363.0,0.956,38.0,3,623,1,0.0166,245676089,89.9125,others
76561198060471684,2,45263,22631.5,22631.5,0.8842,2.0,10,624,2-3,0.0166,245721352,89.929,others
76561199158773584,2,45258,22629.0,22629.0,0.9842,68.5,6,625,2-3,0.0166,245766610,89.9456,others
76561198046486269,8,45244,5655.5,4677.0,0.900738,11.0,9,626,4-9,0.0166,245811854,89.9622,others
76561198141455953,10,44979,4497.9,181.5,0.980313,384.2,6,627,10+,0.0165,245856833,89.9786,others
76561198008918951,5,44979,8995.8,783.0,0.94706,116.8,6,628,4-9,0.0165,245901812,89.9951,others
76561198004706604,3,44867,14955.67,17688.0,0.947533,33.0,2,629,2-3,0.0164,245946679,90.0115,others
76561198028435718,1,44857,44857.0,44857.0,0.9219,5.0,2,630,1,0.0164,245991536,90.0279,others
76561198269894211,10,44828,4482.8,2786.0,0.9673,51.1,3,631,10+,0.0164,246036364,90.0443,others
76561198978542925,4,44768,11192.0,9784.5,0.978225,190.25,5,632,4-9,0.0164,246081132,90.0607,others
76561198285594317,6,44330,7388.33,1150.0,0.87695,17.17,7,633,4-9,0.0162,246125462,90.0769,others
76561198351286937,5,44216,8843.2,6844.0,0.96098,405.4,16,634,4-9,0.0162,246169678,90.0931,others
76561198273861104,5,44125,8825.0,1174.0,0.96692,112.0,7,635,4-9,0.0161,246213803,90.1093,others
76561198073291077,1,43879,43879.0,43879.0,0.9499,8.0,4,636,1,0.0161,246257682,90.1253,others
76561198312182850,2,43871,21935.5,21935.5,0.9152,50.0,2,637,2-3,0.0161,246301553,90.1414,others
76561198447494202,28,43643,1558.68,158.0,0.954658,154.29,12,638,10+,0.016,246345196,90.1573,others
76561198975179359,6,43378,7229.67,4868.0,0.99095,631.0,6,639,4-9,0.0159,246388574,90.1732,others
76561198253055045,4,43351,10837.75,10909.0,0.96125,66.75,4,640,4-9,0.0159,246431925,90.1891,others
76561198383322833,6,43310,7218.33,4031.0,0.971833,220.0,11,641,4-9,0.0159,246475235,90.2049,others
76561198076497048,4,43300,10825.0,9529.5,0.974125,628.5,7,642,4-9,0.0158,246518535,90.2208,others
76561198332444114,8,43149,5393.63,1348.5,0.962075,247.5,2,643,4-9,0.0158,246561684,90.2366,others
76561198305415236,2,43074,21537.0,21537.0,0.98505,1248.0,3,644,2-3,0.0158,246604758,90.2523,others
76561198125371989,17,43008,2529.88,795.0,0.990282,172.47,4,645,10+,0.0157,246647766,90.2681,others
76561198031951613,1,42983,42983.0,42983.0,0.9572,117.0,2,646,1,0.0157,246690749,90.2838,others
76561198287487515,2,42514,21257.0,21257.0,0.9432,36.5,2,647,2-3,0.0156,246733263,90.2994,others
76561198159719864,8,42454,5306.75,2360.5,0.956838,852.13,7,648,4-9,0.0155,246775717,90.3149,others
76561198382337151,2,42389,21194.5,21194.5,0.9907,65.0,4,649,2-3,0.0155,246818106,90.3304,others
76561198196931487,2,42367,21183.5,21183.5,0.79455,48.5,6,650,2-3,0.0155,246860473,90.3459,others
76561198189139378,2,42351,21175.5,21175.5,0.84355,1979.0,5,651,2-3,0.0155,246902824,90.3614,others
76561198136592075,4,42207,10551.75,4062.5,0.930225,504.5,5,652,4-9,0.0154,246945031,90.3769,others
76561198361794628,15,42073,2804.87,390.0,0.86912,35.33,8,653,10+,0.0154,246987104,90.3923,others
76561198010047758,1,41674,41674.0,41674.0,0.9714,955.0,2,654,1,0.0153,247028778,90.4075,others
76561198028639855,3,41567,13855.67,3123.0,0.913867,1121.33,8,655,2-3,0.0152,247070345,90.4227,others
76561198260928728,19,41549,2186.79,247.0,0.919865,165.53,16,656,10+,0.0152,247111894,90.4379,others
76561198412125301,7,41446,5920.86,2089.0,0.983571,876.86,9,657,4-9,0.0152,247153340,90.4531,others
76561198030183068,1,41285,41285.0,41285.0,0.9359,0.0,3,658,1,0.0151,247194625,90.4682,others
76561198188586826,10,41276,4127.6,1001.0,0.92182,1946.0,6,659,10+,0.0151,247235901,90.4833,others
76561198110725104,19,41239,2170.47,907.0,0.939674,132.16,13,660,10+,0.0151,247277140,90.4984,others
76561198097558965,6,41128,6854.67,5150.0,0.905117,480.33,7,661,4-9,0.0151,247318268,90.5135,others
76561198859694446,1,41031,41031.0,41031.0,0.9837,400.0,3,662,1,0.015,247359299,90.5285,others
76561198110052872,4,41021,10255.25,7225.0,0.948525,311.75,6,663,4-9,0.015,247400320,90.5435,others
76561198902487598,1,41015,41015.0,41015.0,0.9729,556.0,1,664,1,0.015,247441335,90.5585,others
76561198834649094,7,40927,5846.71,3547.0,0.8974,282.71,5,665,4-9,0.015,247482262,90.5735,others
76561199142772402,3,40879,13626.33,16619.0,0.948167,252.0,3,666,2-3,0.015,247523141,90.5885,others
76561199654826011,1,40861,40861.0,40861.0,0.9757,501.0,2,667,1,0.015,247564002,90.6034,others
76561198863509642,7,40840,5834.29,4887.0,0.954529,2.0,2,668,4-9,0.0149,247604842,90.6184,others
76561198298618203,1,40719,40719.0,40719.0,0.9843,1018.0,6,669,1,0.0149,247645561,90.6333,others
76561198828173835,27,40671,1506.33,352.0,0.680437,113.22,8,670,10+,0.0149,247686232,90.6481,others
76561197984815693,5,40670,8134.0,6128.0,0.93064,387.2,3,671,4-9,0.0149,247726902,90.663,others
76561197999525256,1,40570,40570.0,40570.0,0.9765,4.0,4,672,1,0.0148,247767472,90.6779,others
76561198139307166,7,40568,5795.43,175.0,0.98414,681.0,6,673,4-9,0.0148,247808040,90.6927,others
76561198174621671,2,40552,20276.0,20276.0,0.9639,162.0,3,674,2-3,0.0148,247848592,90.7076,others
76561198055743753,1,40528,40528.0,40528.0,0.9712,6.0,4,675,1,0.0148,247889120,90.7224,others
76561198072572325,1,40433,40433.0,40433.0,0.9666,3380.0,3,676,1,0.0148,247929553,90.7372,others
76561198359357422,1,40289,40289.0,40289.0,0.9343,0.0,2,677,1,0.0147,247969842,90.7519,others
76561198124979489,1,40202,40202.0,40202.0,0.971,363.0,2,678,1,0.0147,248010044,90.7666,others
76561198826530215,3,40164,13388.0,11335.0,0.9629,145.0,5,679,2-3,0.0147,248050208,90.7813,others
76561198050456772,4,40162,10040.5,10449.0,0.964475,93.0,9,680,4-9,0.0147,248090370,90.796,others
76561198128909889,6,40002,6667.0,445.5,0.9439,729.33,5,681,4-9,0.0146,248130372,90.8107,others
76561199116111540,127,39723,312.78,143.0,0.777017,231.65,13,682,10+,0.0145,248170095,90.8252,others
76561198194656274,13,39606,3046.62,1405.0,0.941431,1223.92,13,683,10+,0.0145,248209701,90.8397,others
76561198157199702,1,39570,39570.0,39570.0,0.9549,1570.0,1,684,1,0.0145,248249271,90.8542,others
76561198028238016,2,39337,19668.5,19668.5,0.90625,947.0,3,685,2-3,0.0144,248288608,90.8686,others
76561198098290036,13,39306,3023.54,366.0,0.897138,659.69,12,686,10+,0.0144,248327914,90.883,others
76561198051193833,2,39284,19642.0,19642.0,0.9633,959.0,4,687,2-3,0.0144,248367198,90.8974,others
76561199060005504,1,39271,39271.0,39271.0,0.9892,2.0,3,688,1,0.0144,248406469,90.9117,others
76561198048044201,8,39206,4900.75,4109.0,0.9124,99.38,2,689,4-9,0.0143,248445675,90.9261,others
76561197984785417,2,38994,19497.0,19497.0,0.95215,9.0,2,690,2-3,0.0143,248484669,90.9404,others
76561197986843617,1,38932,38932.0,38932.0,0.8743,25.0,6,691,1,0.0142,248523601,90.9546,others
76561198119269433,10,38911,3891.1,1819.0,0.96906,355.3,14,692,10+,0.0142,248562512,90.9688,others
76561197999384625,2,38605,19302.5,19302.5,0.9473,23.0,2,693,2-3,0.0141,248601117,90.983,others
76561198177334442,1,38508,38508.0,38508.0,0.9617,65.0,4,694,1,0.0141,248639625,90.9971,others
76561198335482849,2,38474,19237.0,19237.0,0.92445,0.0,4,695,2-3,0.0141,248678099,91.0111,others
76561198990487590,2,38439,19219.5,19219.5,0.9655,232.5,3,696,2-3,0.0141,248716538,91.0252,others
76561198141596831,2,38390,19195.0,19195.0,0.9218,35.0,4,697,2-3,0.014,248754928,91.0393,others
76561198096438252,3,38323,12774.33,6909.0,0.815567,24.67,2,698,2-3,0.014,248793251,91.0533,others
76561198128986912,2,38240,19120.0,19120.0,0.95815,0.0,2,699,2-3,0.014,248831491,91.0673,others
76561198009443772,6,38211,6368.5,4550.5,0.829833,158.83,6,700,4-9,0.014,248869702,91.0813,others
76561198073087947,7,38204,5457.71,4828.0,0.806086,1.71,4,701,4-9,0.014,248907906,91.0952,others
76561197966632480,2,38193,19096.5,19096.5,0.95365,744.5,4,702,2-3,0.014,248946099,91.1092,others
76561198732407518,1,38193,38193.0,38193.0,0.9641,0.0,1,703,1,0.014,248984292,91.1232,others
